dba_name,address,zip,state
taco & burrito house,3038 n broadway,60657,il
taco & burrito house,3939 n broadway,60613,il
taco and burrito express #3,1512 n ashland ave,60622,il
taco bell,1363 e 53rd st,60615,il
taco bell,178 n wabash ave,60601,il
taco bell,22 e chicago ave,60611,il
taco bell,2407 2409 n clark st,60614,il
taco bell,2410 s western ave,60608,il
taco bell,255 w garfield blvd,60621,il
taco bell,3001 n broadway,60657,il
taco bell,3143 n milwaukee ave,60618,il
taco bell,3350 w roosevelt rd,60624,il
taco bell,3365 s dr martin luther king jr dr,60616,il
taco bell,3509 n harlem ave,60634,il
taco bell,3511 w devon ave,60659,il
taco bell,4523 w north ave,60639,il
taco bell,4614 s damen ave,60609,il
taco bell,4656 s cicero ave,60638,il
taco bell,5312 w belmont ave,60641,il
taco bell,5350 s pulaski rd,60632,il
taco bell,6460 n sheridan rd,60626,il
taco bell,6622 w fullerton ave,60707,il
taco bell,6631 s cicero ave,60638,il
taco bell,7906 s western ave,60620,il
taco bell,920 w belmont ave,60657,il
taco bell # 32179,5350 s pulaski rd,60632,il
taco bell #2513,6944 w archer ave,60638,il
taco bell #27900,1644 w 95th st,60643,il
taco bell #30404,500 w madison,60661,il
taco bell #30407,7856 s stony island ave,60649,il
taco bell 34921,7906 s western ave,60620,il
taco bell cantina,1107 w addison st,60613,il
taco bell cantina,1160 n clark st,60610,il
taco bell cantina,1439 n milwaukee ave,60622,il
taco bell cantina,203 e ohio st,60611,il
taco bell cantina,2407 2409 n clark st,60614,il
taco bell cantina,2432 n milwaukee ave,60647,il
taco bell cantina,407 s dearborn st,60605,il
taco bell cantina,4437 n broadway,60640,il
taco bell cantina,5245 n clark st,60640,il
taco bell cantina,941 w randolph st,60607,il
taco bell cantina,948 w armitage ave,60614,il
taco boom,5116 n lincoln ave,60625,il
taco boom,6659 s cicero ave,60638,il
taco bros,1959 w chicago ave,60622,il
taco burrito house broadway corp,3038 n broadway,60657,il
taco burrito king,5413 w belmont ave,60641,il
taco burrito king,5501 n harlem ave,60656,il
taco burrito king,5601 s harlem ave,60638,il
taco burrito king,6518 6520 w north ave,60707,il
taco burrito king,811 w jackson blvd,60607,il
"taco burrito king i, inc.",3216 n harlem ave,60634,il
taco city llc,3300 w fullerton ave,60647,il
taco el jaliciense,2859 w chicago ave,60622,il
taco fiesta grill,5636 w roosevelt rd,60644,il
taco firme,2640 w chicago ave,60622,il
taco fresco,29 n wacker dr,60606,il
taco house,333 n central ave,60644,il
taco john's ohare,11601 w touhy ave,60666,il
taco lulu,601 w adams st,60661,il
taco max,4009 n elston ave,60618,il
taco max cantina,2808 2810 n halsted st,60657,il
taco max mexican grill,3402 w montrose ave,60618,il
taco maya,22 w ohio st,60654,il
taco maya,2529 n milwaukee ave,60647,il
taco maya,3053 n ashland ave,60657,il
taco maya,823 s state st,60605,il
taco moro,1415 w irving park rd,60613,il
taco moro,4640 n cumberland ave,60656,il
taco motora inc.,7710 w belmont ave,60634,il
taco nietos,2863 e 95th st,60617,il
taco palate,1608 w north ave,60622,il
taco pros,2200 w taylor,60612,il
taco pros,3029 n pulaski rd,60641,il
taco pros,4126 w montrose ave,60641,il
taco pros,5959 w diversey ave,60639,il
taco pros,7108 s western ave,60636,il
taco pros,7959 s cicero ave,60652,il
taco pros egg holic,1400 e 47th dr,60653,il
taco sur birreria,3059 s pulaski rd,60623,il
tacombi,126 n peoria st,60607,il
tacombi,1442 n milwaukee ave,60622,il
taconazo el original #1,4124 w north ave,60639,il
tacontento,3500 w montrose ave,60618,il
tacos & salsas llc,3351 w 63rd st,60629,il
tacos buscados,7955 w addison st,60634,il
tacos buscados chicago,7955 w addison st,60634,il
"tacos castillo 1, inc.",10258 s ewing ave,60617,il
tacos cincuenta arrobas,2300 s throop st,60608,il
tacos don cuco,1847 w 47th st,60609,il
tacos don memo,10536 s torrence ave,60617,il
tacos el jefe inc,6440 w diversey ave,60707,il
tacos el paraiso,3225 n harlem ave,60634,il
tacos el pastor 53,5319 s hyde park blvd,60615,il
tacos el rey,9625 s ewing ave,60617,il
tacos el tio,3734 w grand ave,60651,il
tacos el tio # 7,6019 6023 n lincoln ave,60659,il
tacos el tio 2 inc.,5737 w belmont ave,60634,il
tacos las penas,2937 w armitage ave,60647,il
tacos los primos co,5754 n western ave,60659,il
tacos loteria,3327 3329 w armitage ave,60647,il
tacos mario's limited,4540 w 63rd st,60629,il
tacos montanas,3254 w lawrence ave,60625,il
tacos tequilas,2919 n milwaukee ave,60618,il
tacos y tamales el pollo.,4014 w 26th st,60623,il
tacos y tortas el pichiz corp.,5409 w north ave,60639,il
tacosur taqueria,3952 w 31st st,60623,il
tacote mexican grill,2937 w armitage ave,60647,il
tacotlan,4312 w fullerton ave,60639,il
tacoztlan restaurante mexicano inc,4933 s ashland ave,60609,il
tacqueria kairos 1,5526 s archer ave,60638,il
tahina kitchen,4363 w irving park rd,60641,il
tahoora sweets & bakery,2345 w devon ave,60659,il
tai chi,1158 w taylor st,60607,il
taipei cafe,2609 2611 s halsted st,60608,il
taipei cafe,820 w belmont ave,60657,il
tairyaki chicago,2618 n clark st,60614,il
tak korean bistro & karaoke,1132 s wabash ave,60605,il
takibi,6803 n sheridan rd,60626,il
takie outit,2132 w chicago ave,60622,il
takito kitchen,2013 w division st,60622,il
takito street,2421 2423 n lincoln ave,60614,il
taku food,5664 n lincoln ave,60659,il
tala house,5022 n clark st,60640,il
talay,1222 w madison st,60607,il
tama restaurant,1952 n damen ave,60647,il
tamale lady inc,1932 w cermak rd,60608,il
tamaleria lupita,5904 1 2 w 63rd st,60638,il
"tamaleria lupita 2, corp.",3809 3811 n harlem ave,60634,il
tamaleria roman,5054 w armitage ave,60639,il
tamales emma la chaparrita,2500 s whipple st,60623,il
tamales express,3802 w diversey ave,60647,il
tamales lo mejor de guerrero,7024 n clark st,60626,il
tamales mi chula,4638 n kedzie ave,60625,il
tamales rebe inc,5926 s pulaski rd,60629,il
tamalito,7357 n clark st,60626,il
tamarindo loco,3240 n pulaski rd,60641,il
tamashii ramen,1104 w granville ave,60660,il
tamashii ramen,810 w jackson blvd,60607,il
tamu restaurant,804 w washington blvd,60607,il
tan lu,2101 s china pl,60616,il
tanaka ramen,553 555 w diversey pkwy,60614,il
tandoor,2652 n halsted st,60614,il
tandoor char house west town llc,1022 n western ave,60622,il
"tang's restaurant, inc",1826 s canal st,60616,il
tango sur,3761 3763 n southport ave,60613,il
tank noodle,4706 4710 w irving park rd,60641,il
tank noodle pho xe tang,4953 4955 n broadway,60640,il
tano's pizzeria,3038 w irving park rd,60618,il
tanor kobob inc.,2304 s kedzie ave,60623,il
tanoshi sushi mikes,5547 n clark st,60640,il
tanoshii,5547 n clark st,60640,il
tanoshii sushi mike's,720 w randolph st,60661,il
tant llc,5944 w lake st,60644,il
tanta,118 w grand ave,60654,il
tanuki,3006 n sheffield ave,60657,il
tao chicago,632 n dearborn st,60654,il
tao tea,1938 w north ave,60622,il
tao thong,4700 n kimball ave,60625,il
tapas valencia,1530 s state st,60605,il
tapia's pizzeria inc,2349 w howard st,60645,il
tapicozza,1002 w lake st,60607,il
taqueria  cd  hidalgo,7104 n clark st,60626,il
taqueria  la zacatecana,3024 n california ave,60618,il
"taqueria  mazamitla, inc.",3610 w belmont ave,60618,il
taqueria  ometepec guerrero inc.,4344 w 63rd st,60629,il
taqueria & tamales el buen gusto,6012 w fullerton ave,60639,il
"taqueria 4 hermanos corp.,",2820 w 55th st,60632,il
taqueria amigo chino,5601 w irving park rd,60634,il
taqueria amigo chino 2,5959 w lawrence ave,60630,il
taqueria atotonilco,5656 s kedzie ave,60629,il
taqueria atotonilco #1,3916 w 26th st,60623,il
taqueria atotonilco #2,1649 w 47th st,60609,il
"taqueria avandas jalisco, inc.",4946 w diversey ave,60639,il
taqueria cd hidalgo,7104 n clark st,60626,il
taqueria chingon llc,2234 n western ave,60647,il
"taqueria coral, inc.",4126 w 26th st,60623,il
taqueria diamante,4431 n broadway,60640,il
taqueria diversey,5649 w diversey ave,60639,il
taqueria don chilo,10643 s halsted st,60628,il
taqueria el 5 de mayo,2415 w montrose ave,60618,il
"taqueria el aguila real 2, inc.",3500 w montrose ave,60618,il
"taqueria el aguila real, inc",3152 3154 w montrose ave,60618,il
"taqueria el arco #3 el pollo feliz, inc.",7023 7025 s pulaski rd,60629,il
taqueria el asadero #1,2213 w montrose ave,60618,il
taqueria el bosque,3046 w cermak rd,60623,il
taqueria el bosque,3652 w lawrence ave,60625,il
taqueria el charo de san francisco,3655 e 106th st,60617,il
taqueria el charro,6661 n clark st,60626,il
taqueria el chorrito,6404 n clark st,60626,il
taqueria el costeno inc.,2007 2009 s damen ave,60608,il
taqueria el dorado,3246 w lawrence ave,60625,il
taqueria el dorado,6952 n clark st,60626,il
taqueria el heredero ii,3619 w north ave,60647,il
taqueria el heredero ii llc,2624 w north ave,60647,il
taqueria el heredero inc.,3222 w armitage ave,60647,il
taqueria el herradero,6828 s pulaski rd,60629,il
taqueria el jefe loco co.,4646 w chicago ave,60651,il
taqueria el kacheton,2446 n laramie ave,60639,il
taqueria el malecon,2817 w irving park rd,60618,il
taqueria el molino corporation,3945 w 31st st,60623,il
taqueria el palmar,1008 1 2 w irving park rd,60613,il
taqueria el pastor,4418 w 63rd st,60629,il
"taqueria el potosi,inc.",3710 n elston ave,60618,il
taqueria el ranchito,2829 n milwaukee ave,60618,il
taqueria el rey del taco fashion 1676 inc,1676 w ogden ave,60612,il
taqueria el sauz,2000 w 51st st,60609,il
taqueria el tapatio,4238 w fullerton ave,60639,il
taqueria el taquin,13307 13309 s brandon ave,60633,il
taqueria express,1232 n la salle dr,60610,il
taqueria gomez,3635 w 31st st,60623,il
taqueria huandacreo,3308 w 55th st,60632,il
taqueria huentitan,4019 w north ave,60639,il
taqueria iztatl,2322 n cicero ave,60639,il
taqueria jamay,2500 w 51st st,60632,il
taqueria kairos,5526 s archer ave,60638,il
taqueria l' patron,2032 n damen ave,60647,il
taqueria la bodeguita inc,2959 w pershing rd,60632,il
taqueria la chiquita,2635 s pulaski rd,60623,il
taqueria la ciudad,5009 s ashland ave,60609,il
taqueria la esmeralda,6310 n western ave,60659,il
taqueria la esquinita,6924 w grand ave,60707,il
taqueria la fogata,3930 w montrose ave,60618,il
"taqueria la hacienda, inc.",3452 w 59th st,60629,il
"taqueria la haciendita, inc.",5922 5924 s pulaski rd,60629,il
taqueria la herencia,6828 s pulaski rd,60629,il
taqueria la mexicana,815 w 35th st,60609,il
taqueria la morena,4530 w augusta blvd,60651,il
taqueria la oaxaquena,3380 3382 n milwaukee ave,60641,il
taqueria la oaxaquena,3382 n milwaukee ave,60641,il
taqueria la paz,5052 w armitage ave,60639,il
taqueria la placita,1856 w 35th st,60609,il
taqueria las flores,3352 3354 w foster ave,60625,il
taqueria los comales #1 inc,3141 w 26th st,60623,il
taqueria los comales #11,2148 n milwaukee ave,60647,il
"taqueria los comales #17, inc.",4601 s pulaski rd,60632,il
taqueria los compadres,4304 s western ave,60609,il
taqueria los cunados,3518 w 25th st,60623,il
taqueria los flacos,3818 w lawrence ave,60625,il
taqueria los gallos 2 inc,4252 4254 s archer ave,60632,il
taqueria los gallos 3 inc.,6222 s archer ave,60638,il
taqueria los gallos inc,4209 4211 w 26th st,60623,il
taqueria los molcajetes,1729 n cicero ave,60639,il
taqueria los molcajetes inc,5344 w fullerton ave,60639,il
taqueria los portales,1418 w morse ave,60626,il
taqueria maravatio,2618 2620 w 59th st,60629,il
taqueria maravatio,2621 w 59th st,60629,il
taqueria maravatio inc.,2618 2620 w 59th st,60629,il
taqueria mexicana,605 w lake st,60661,il
taqueria mi barrio es tepito,2645 w 63rd st,60629,il
taqueria mi linda hacienda inc.,4406 4408 w armitage ave,60639,il
"taqueria mi lindo maravatio, inc.",3314 w 63rd st,60629,il
taqueria mi pueblo,1905 w 51st st,60609,il
taqueria mi pueblo,2459 w 51st st,60632,il
taqueria mi pueblo iii inc.,2459 w 51st st,60632,il
taqueria michoacan,3332 w 63rd st,60629,il
"taqueria misantla ver, inc.",2455 s kedzie ave,60623,il
taqueria moran,2226 n california ave,60647,il
taqueria morelia,3941 3943 w lawrence ave,60625,il
taqueria nuevo jalisco,4011 w armitage ave,60639,il
taqueria palacio,1700 s halsted st,60608,il
taqueria papa luchon,4501 4503 w belmont ave,60641,il
taqueria picazo,9710 s commercial ave,60617,il
taqueria primo chukis uptown,1708 1710 w lawrence ave,60640,il
taqueria restaurant,1905 w 51st st,60609,il
taqueria restaurante costa  alegre llc,4318 w fullerton ave,60639,il
taqueria san jose #1,3253 s halsted st,60608,il
taqueria san juanito,4714 n kedzie ave,60625,il
taqueria siglo xx,3626 1 2 w lawrence,60625,il
taqueria super burrito inc,1502 n western ave,60622,il
taqueria taco bueno inc.,2057 w cermak rd,60608,il
taqueria tayahua,2411 s western ave,60608,il
taqueria tejupilco llc,2933 n broadway,60657,il
taqueria uptown,1144 w bryn mawr ave,60660,il
"taqueria vallarta #1, inc",2757 w 59th st,60629,il
taqueria varitas,700 e 47th st,60653,il
taqueria villa,3139 w 63rd st,60629,il
"taqueria y birrieria morelia, inc.",5620 s pulaski rd,60629,il
taqueria y carnitas don valdez,3119 w lawrence ave,60625,il
taqueria y pizzeria los dos hermanos,3259 w 63rd st,60629,il
taqueria y restaurant don ramon,7020 w grand ave,60707,il
taqueria y restaurant la piri,6102 w diversey ave,60639,il
taqueria y tortilleria atotonilco,1637 s blue island ave,60608,il
taquitos chicago,3792 w 79th st,60652,il
taquizas don rafa 2,3857 w 26th st,60623,il
taquizas el pichiiz,5409 w north ave,60639,il
tarantino's,1112 w armitage ave,60614,il
tarascas international,2585 n clark st,60614,il
tarboush mediterranean grill,1608 w north ave,60622,il
target store   1879,4433 s pulaski rd,60632,il
target store  2078,1940 w 33rd st,60608,il
target store # 1889,1154 s clark st,60605,il
tary,111 w illinois st,60654,il
tas,3435 n harlem ave,60634,il
tasa coffee roasters,4136 w north ave,60639,il
taste buds,7300 n western ave,60645,il
taste buds algorithm,1453 w taylor st,60607,il
taste food and wine,1506 w jarvis ave,60626,il
taste of canton,3324 s archer ave,60608,il
taste of chicago,3170 s ashland ave,60608,il
taste of china,2511 n lincoln ave,60614,il
taste of colombia,4801 w montrose ave,60641,il
taste of havana,2529 n milwaukee ave,60647,il
taste of japan,201 n wells st,60606,il
taste of kawayan,4859 n milwaukee ave,60630,il
taste of lebanon,1509 w foster ave,60640,il
taste of new york,3268 n clark st,60657,il
taste of peru,6545 n clark st,60626,il
taste on 69th,400 e 69th st,60637,il
tastee freez,2815 w armitage,60647,il
tastee rolls 2,130 e 79th st,60619,il
tasty chicken & salad food mart,159 w 95th st,60628,il
"tasty chill, inc.",7601 s cicero ave,60652,il
tasty china,3315 w north ave,60647,il
tasty fast food & grocery,6645 s halsted st,60621,il
tasty place,2306 s wentworth ave,60616,il
tata' s  tacos,2826 n lincoln ave,60657,il
tatas kitchen and social,5700 5702 w irving park rd,60634,il
tatas tacos,4929 w irving park rd,60641,il
tattler post #973 amer. legion,4355 n western ave,60618,il
taureaux tavern,155 w van buren st,60605,il
taurus express,6558 s western ave,60636,il
tavern club at 333,333 n michigan ave,60601,il
tavern on rush,1015 n rush st,60611,il
tavern on rush,1031 n rush st,60611,il
tavern on the point,6722 6726 n northwest hwy,60631,il
tawakkul restaurant,6410 12 n claremont ave,60645,il
taxim,1558 n milwaukee ave,60622,il
taylor's tacos,1512 w taylor st,60607,il
taylormade que,6717 s halsted st,60621,il
taza,176 n franklin st,60606,il
taza catering,176 n franklin st,60606,il
tbaar,1223 w devon ave,60660,il
tbaar,2234 s wentworth ave,60616,il
tbd,300 n la salle st ste 110,60654,il
te' amo boba bar,1115 e 55th st,60615,il
te'amo boba bar,2169 s china pl,60616,il
te'amo boba bar,36 s michigan,60603,il
te'amo boba bar,520 n michigan ave,60611,il
te'amo boba bar,600 e grand ave,60611,il
te'amo boba bar,835 n michigan ave,60611,il
te'amo boba bar and dessert cafe,2943 n broadway,60657,il
te'amo vvin llc,613 diversey pkwy,60614,il
tea monster,108 n state st,60602,il
tea ninja,3139 n broadway,60657,il
teacago,2547 w lawrence ave,60625,il
tealicious lakeview llc,3139 n broadway,60657,il
tealicious lincoln park llc,1327 1333 w fullerton ave,60614,il
"teapotbrew bakery, llc",600 e grand ave,60611,il
tecalitlan mexican kitchen & margarita bar,1538 n clybourn ave,60610,il
ted's,1158 w 87th st,60620,il
tedino's,5335 n sheridan rd,60640,il
tel aviv restaurant inc,6349 n california ave,60659,il
tel aviv slices pizza llc,3517 w devon ave,60659,il
tela,350 n orleans st,60654,il
temax garden cafe,2544 s western ave,60608,il
tempesta market,1372 w grand ave,60642,il
tempo cafe,6 e chestnut st,60611,il
temporis,933 n ashland ave,60622,il
ten cafe,3308 n western ave,60618,il
ten goku,651 w washington blvd,60661,il
ten goku  bon yeon,651 w washington blvd,60661,il
tepalcates restaurant company,2326 w belmont ave,60618,il
tequila cj restaurant,5750 s archer ave,60638,il
teriyaki madness,4707 w foster ave,60630,il
terminal 5,5134 w irving park rd,60641,il
terra e mare,404 406 s wells st,60607,il
"terrace grill, inc.",5020 s lake shore west dr,60615,il
territory kitchen,4757 n western ave,60625,il
terry's,5950 w madison st,60644,il
tesfa ethiopian cuisine,1023 1025 w wilson ave,60640,il
tesfa ethiopian cuisine,5352 n broadway,60640,il
testaccio,2456 n california ave,60647,il
texan taco bar,942 944 w randolph st,60607,il
texican chicago,869 n larrabee ave,60610,il
